1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,Unnamed: 0,Thu
5869,Thu Aug  5 16:28:46 2021,1702675,CAR,2,4760,PC161AC8D,586.0,Thu
5870,Sun Aug  8 17:55:19 2021,3334896,CAR,2,4975,PC818101A,587.0,Sun
5871,Sun Aug 15 13:55:58 2021,2118082,TRUCK,4,4027,PCE7A4F34,587.0,Sun
5872,Fri Aug  6 17:51:39 2021,6332848,TRUCK,4,4131,PC4C9B108,587.0,Fri
5873,Mon Aug  2 09:47:36 2021,8480642,TRUCK,4,4684,PCA76178F,587.0,Mon
5874,Wed Aug  4 00:07:16 2021,622837,CAR,2,4382,PCB7341F4,587.0,Wed
5875,Tue Aug 10 17:30:16 2021,1871104,TRUCK,4,4771,PC71FE98A,587.0,Tue
5876,Tue Aug  3 07:41:04 2021,245404,TRUCK,4,4029,PCE319335,587.0,Tue
5877,Mon Aug 16 06:23:05 2021,9209550,VAN,2,4770,PC9082A17,587.0,Mon
5878,Sun Aug  1 03:26:49 2021,2733497,TRUCK,4,4781,PC0D83A1E,587.0,Sun
5879,Thu Aug 19 08:13:18 2021,791991,CAR,2,4167,PC8453073,587.0,Thu
5880,Thu Jul 29 23:45:01 2021,5593794,TRUCK,4,4384,PC59A33DE,588.0,Thu
5881,Fri Jul 30 20:34:02 2021,609994,TRUCK,4,4216,PC53B475D,588.0,Fri
5882,Mon Aug 16 10:54:12 2021,4155880,CAR,2,4766,PCE36658B,588.0,Mon
5883,Sun Aug 15 04:22:02 2021,5020403,VAN,2,4578,PC90D44D0,588.0,Sun
5884,Fri Jul 30 08:41:10 2021,6682026,CAR,2,4924,PCE3427C5,588.0,Fri
5885,Fri Aug 20 06:33:36 2021,2157469,VAN,2,4720,PCDD23528,588.0,Fri
5886,Sat Aug 21 06:06:12 2021,7300982,CAR,2,4110,PCF891CEB,588.0,Sat
5887,Wed Aug 18 15:49:47 2021,8029176,CAR,2,4441,PC472C08E,588.0,Wed
5888,Tue Aug 17 22:23:48 2021,6049726,CAR,2,4903,PCC3BCE65,588.0,Tue
5889,Wed Aug  4 10:52:01 2021,7315120,CAR,2,4876,PCDFCFF53,588.0,Wed
5890,Wed Aug 18 23:10:15 2021,785701,CAR,2,4313,PC6D0FC31,589.0,Wed
5891,Sun Aug  8 12:28:24 2021,5219238,VAN,2,4155,PC9042B3F,589.0,Sun
5892,Sun Aug 15 02:36:59 2021,327171,TRUCK,4,4932,PC46C4A27,589.0,Sun
5893,Sat Aug 14 22:34:36 2021,4145196,CAR,2,4505,PCEF64195,589.0,Sat
5894,Thu Aug  5 04:15:38 2021,1582984,TRUCK,4,4015,PC524833E,589.0,Thu
5895,Mon Aug 16 04:56:08 2021,7757973,CAR,2,4128,PCC0E7E2A,589.0,Mon
5896,Tue Aug 10 08:34:39 2021,8882351,CAR,2,4514,PC374C341,589.0,Tue
5897,Thu Aug 12 08:08:54 2021,4960138,CAR,2,4984,PCBABF130,589.0,Thu
5898,Wed Aug 18 08:32:15 2021,4008834,CAR,2,4304,PC89FB76E,589.0,Wed
5899,Wed Aug  4 06:17:28 2021,8720320,CAR,2,4075,PC2125618,589.0,Wed
5900,Mon Aug  9 09:08:51 2021,622149,CAR,2,4377,PC4AC8EAD,590.0,Mon
5901,Mon Aug 16 10:42:45 2021,1678052,CAR,2,4786,PCB7F1F8A,590.0,Mon
5902,Thu Aug  5 19:08:00 2021,3271576,VAN,2,4671,PCCAAFB48,590.0,Thu
5903,Sat Jul 31 14:07:56 2021,8341934,CAR,2,4286,PC12BE494,590.0,Sat
5904,Sat Aug 21 11:52:05 2021,4409380,TRUCK,4,4748,PCF2ECD29,590.0,Sat
5905,Wed Aug  4 05:56:54 2021,7681166,CAR,2,4665,PCF63C15F,590.0,Wed
5906,Sat Jul 31 12:07:28 2021,84689,CAR,2,4252,PCA32686D,590.0,Sat
5907,Mon Aug 16 11:26:59 2021,4693087,TRUCK,4,4333,PCCCAD2AC,590.0,Mon
5908,Sun Aug  1 10:19:02 2021,1687485,TRUCK,4,4757,PC126524C,590.0,Sun
5909,Fri Aug  6 05:03:05 2021,8032454,TRUCK,4,4587,PC576A3BA,590.0,Fri
5910,Mon Aug  2 01:38:17 2021,7994643,TRUCK,4,4074,PCCAFD014,591.0,Mon
5911,Sat Aug 21 16:45:12 2021,8455595,TRUCK,4,4573,PC4D8469D,591.0,Sat
5912,Tue Aug 10 20:15:05 2021,6572335,TRUCK,4,4886,PC4D892D7,591.0,Tue
5913,Wed Aug 11 14:34:17 2021,3571399,TRUCK,4,4695,PC4A5D62F,591.0,Wed
5914,Sun Aug  1 21:39:05 2021,5796031,CAR,2,4988,PC46BE0B2,591.0,Sun
5915,Tue Aug  3 09:08:37 2021,2269174,VAN,2,4360,PC084F676,591.0,Tue
5916,Fri Aug 13 06:10:41 2021,5858922,CAR,2,4714,PC9B747F8,591.0,Fri
5917,Tue Aug 17 04:07:37 2021,5621421,CAR,2,4955,PCE36723C,591.0,Tue
5918,Fri Aug 20 18:35:48 2021,2137592,CAR,2,4184,PC43A5E42,591.0,Fri
5919,Wed Aug 11 14:33:34 2021,1090734,CAR,2,4406,PC7A54E18,591.0,Wed
5920,Sat Jul 31 05:23:30 2021,5150630,TRUCK,4,4312,PC8D40B22,592.0,Sat
5921,Wed Aug  4 09:55:39 2021,3781296,TRUCK,4,4606,PC0C535B6,592.0,Wed
5922,Wed Aug 11 17:56:20 2021,4597516,CAR,2,4695,PC4A5D62F,592.0,Wed
5923,Tue Aug 17 08:54:35 2021,2101536,CAR,2,4080,PCBE7E15B,592.0,Tue
5924,Tue Aug  3 09:37:39 2021,3786840,CAR,2,4209,PC494D54E,592.0,Tue
5925,Tue Aug 17 12:12:03 2021,1077720,CAR,2,4595,PC64281F6,592.0,Tue
5926,Thu Aug 12 10:35:01 2021,6742213,CAR,2,4160,PC6DC0ACF,592.0,Thu
5927,Tue Aug 10 16:39:28 2021,2565855,TRUCK,4,4105,PC43919D1,592.0,Tue
5928,Tue Aug 10 04:21:11 2021,4620541,CAR,2,4125,PC8AAEF51,592.0,Tue
5929,Wed Aug 11 03:16:18 2021,6494935,CAR,2,4527,PC59A0CB2,592.0,Wed
5930,Sat Aug  7 18:39:02 2021,8628067,TRUCK,4,4568,PCA8A783A,593.0,Sat
5931,Fri Aug 13 02:28:43 2021,2302123,TRUCK,4,4593,PC3863F6A,593.0,Fri
5932,Thu Aug  5 05:27:24 2021,8078617,TRUCK,4,4380,PC905B5D4,593.0,Thu
5933,Sun Aug 22 14:29:48 2021,477533,CAR,2,4331,PC47300D9,593.0,Sun
5934,Fri Aug  6 16:07:13 2021,6477493,VAN,2,4687,PC52E7369,593.0,Fri
5935,Mon Aug 16 10:14:43 2021,7360399,CAR,2,4203,PC5295A46,593.0,Mon
5936,Fri Aug 20 02:58:46 2021,86880,CAR,2,4765,PC795A0A3,593.0,Fri
5937,Fri Aug  6 14:49:10 2021,2529667,VAN,2,4391,PCCFD9AB6,593.0,Fri
5938,Fri Aug 20 09:39:14 2021,514741,CAR,2,4110,PCF891CEB,593.0,Fri
5939,Sun Aug  1 14:57:07 2021,1620807,CAR,2,4314,PC7E9E8F3,593.0,Sun
5940,Thu Jul 29 23:10:46 2021,4709305,VAN,2,4175,PC08EA270,594.0,Thu
5941,Sat Aug 21 22:37:27 2021,2533587,TRUCK,4,4291,PCD411AEF,594.0,Sat
5942,Tue Aug 10 07:31:20 2021,4874164,CAR,2,4478,PCB02917E,594.0,Tue
5943,Tue Aug 10 15:08:08 2021,4491041,VAN,2,4126,PC74CE451,594.0,Tue
5944,Mon Aug  2 06:01:13 2021,751441,CAR,2,4324,PC9C3D708,594.0,Mon
5945,Fri Jul 30 08:51:59 2021,3293647,TRUCK,4,4941,PCA6403C1,594.0,Fri
5946,Wed Aug 18 13:06:43 2021,921492,CAR,2,4020,PC2265FB3,594.0,Wed
5947,Wed Aug 11 17:11:00 2021,838687,TRUCK,4,4983,PCC3E4ADA,594.0,Wed
5948,Sat Aug  7 00:33:10 2021,1765185,CAR,2,4196,PC4B8A835,594.0,Sat
5949,Fri Aug  6 15:30:33 2021,5216740,CAR,2,4734,PCE4C5D8E,594.0,Fri
5950,Thu Aug 12 08:21:40 2021,3839435,CAR,2,4449,PCAACD453,595.0,Thu
5951,Fri Aug  6 13:51:25 2021,4163183,CAR,2,4280,PC03A5F23,595.0,Fri
5952,Fri Jul 30 17:59:44 2021,1543578,TRUCK,4,4450,PC0B2B03E,595.0,Fri
5953,Thu Aug  5 01:38:08 2021,5051759,CAR,2,4201,PC0E22DEA,595.0,Thu
5954,Wed Aug 11 20:16:49 2021,3190249,CAR,2,4982,PC384779E,595.0,Wed
5955,Mon Aug  9 02:46:24 2021,3994398,CAR,2,4747,PC5E524A1,595.0,Mon
5956,Tue Aug 17 13:27:53 2021,5393760,CAR,2,4369,PCD5CBB82,595.0,Tue
5957,Tue Aug  3 05:17:10 2021,2128695,CAR,2,4730,PC7DC0964,595.0,Tue
5958,Sat Jul 31 12:45:29 2021,4857692,TRUCK,4,4263,PCD6DBA1D,595.0,Sat
5959,Fri Aug 20 18:10:04 2021,9485989,CAR,2,4088,PC14008D5,595.0,Fri
5960,Wed Aug 11 16:19:39 2021,6604819,VAN,2,4197,PCE32ED40,596.0,Wed
5961,Sat Jul 31 21:57:04 2021,4514683,TRUCK,4,4326,PC356AE8F,596.0,Sat
5962,Wed Aug 18 19:47:43 2021,2913339,TRUCK,4,4368,PC909A324,596.0,Wed
5963,Wed Aug 18 02:06:14 2021,8212212,TRUCK,4,4881,PCDE20E6F,596.0,Wed
5964,Fri Aug  6 21:44:58 2021,6019007,VAN,2,4013,PCE5BA2CE,596.0,Fri
5965,Sat Aug 14 14:32:58 2021,3123728,CAR,2,4732,PCD83DE25,596.0,Sat
5966,Sun Aug  1 10:50:24 2021,5006481,TRUCK,4,4055,PCA06B2F1,596.0,Sun
5967,Wed Aug 18 00:02:51 2021,6805646,CAR,2,4440,PCBE1B45D,596.0,Wed
5968,Sun Aug 15 06:32:56 2021,9878829,CAR,2,4088,PC14008D5,596.0,Sun
5969,Mon Aug  2 05:06:36 2021,2988099,CAR,2,4333,PCCCAD2AC,596.0,Mon
5970,Sat Aug  7 16:42:04 2021,6308632,VAN,2,4228,PC4F78F1B,597.0,Sat
5971,Thu Aug  5 04:18:21 2021,5210646,CAR,2,4969,PCBBB9730,597.0,Thu
5972,Wed Aug 18 23:38:47 2021,5940387,CAR,2,4858,PC94DC1E6,597.0,Wed
5973,Sat Aug  7 15:54:05 2021,2979070,CAR,2,4894,PCDADB8C6,597.0,Sat
5974,Sat Aug 14 16:13:05 2021,9300422,CAR,2,4580,PC48664B7,597.0,Sat
5975,Thu Aug  5 01:38:19 2021,7425116,CAR,2,4077,PCF40C389,597.0,Thu
5976,Sat Aug 14 11:17:25 2021,4497978,CAR,2,4788,PC00AE965,597.0,Sat
5977,Fri Aug 20 11:37:13 2021,6592729,CAR,2,4228,PC4F78F1B,597.0,Fri
5978,Wed Aug 11 02:05:22 2021,316816,VAN,2,4021,PC851E565,597.0,Wed
5979,Mon Aug  2 02:27:24 2021,1545973,CAR,2,4021,PC851E565,597.0,Mon
5980,Mon Aug  9 17:31:45 2021,5215856,VAN,2,4171,PC36C9AE8,598.0,Mon
5981,Mon Aug  9 17:45:27 2021,3310074,CAR,2,4976,PC5149039,598.0,Mon
5982,Sun Aug 15 23:43:20 2021,4528694,CAR,2,4163,PC95B4E03,598.0,Sun
5983,Sun Aug 22 18:03:45 2021,2487000,CAR,2,4388,PC803F0F2,598.0,Sun
5984,Sat Jul 31 03:47:06 2021,6915357,CAR,2,4754,PC99AE725,598.0,Sat
5985,Mon Aug  2 07:10:45 2021,2904412,CAR,2,4174,PC041D874,598.0,Mon
5986,Thu Aug 19 23:02:30 2021,7107187,CAR,2,4799,PCC3A370A,598.0,Thu
5987,Sat Aug 14 03:58:03 2021,3684906,CAR,2,4107,PC7607A5D,598.0,Sat
5988,Thu Aug 19 13:36:17 2021,8722043,CAR,2,4238,PCE0A2A2F,598.0,Thu
5989,Fri Jul 30 18:44:05 2021,6263885,CAR,2,4541,PCC6A4CD8,598.0,Fri
5990,Tue Aug 10 00:44:30 2021,9246705,CAR,2,4422,PCF514246,599.0,Tue
5991,Sat Aug 14 05:33:16 2021,6389742,TRUCK,4,4339,PCDE1D204,599.0,Sat
5992,Sat Aug 14 12:51:58 2021,8984820,TRUCK,4,4076,PC47B8825,599.0,Sat
5993,Sat Jul 31 02:50:31 2021,3973158,CAR,2,4708,PC82D2552,599.0,Sat
5994,Thu Aug  5 13:42:48 2021,1926502,CAR,2,4251,PCB30E45F,599.0,Thu
5995,Thu Aug  5 04:02:35 2021,359330,CAR,2,4168,PCBC064F8,599.0,Thu
5996,Thu Jul 29 18:30:00 2021,751524,VAN,2,4057,PC4B0DCD2,599.0,Thu
5997,Fri Aug 13 01:58:14 2021,9756984,CAR,2,4959,PC4A7B00C,599.0,Fri
5998,Tue Aug 17 02:13:33 2021,4225678,TRUCK,4,4271,PC28E44E2,599.0,Tue
5999,Tue Aug 10 01:22:15 2021,7440601,CAR,2,4297,PCDE89544,599.0,Tue
6000,Tue Aug 17 01:42:50 2021,4654218,CAR,2,4300,PC666483B,600.0,Tue
6001,Thu Aug  5 05:59:28 2021,5780010,CAR,2,4242,PCECC4DE2,600.0,Thu
6002,Mon Aug 16 12:34:26 2021,3462151,CAR,2,4659,PC5549650,600.0,Mon
6003,Fri Aug  6 15:10:50 2021,6939650,TRUCK,4,5009,PC70886EC,600.0,Fri
6004,Fri Aug  6 20:39:17 2021,8368608,CAR,2,4870,PC65485BB,600.0,Fri
6005,Sun Aug  8 21:34:00 2021,4211520,CAR,2,4974,PCDEB8E32,600.0,Sun
6006,Mon Aug 16 07:31:55 2021,3292179,CAR,2,4756,PC8AEC6E8,600.0,Mon
6007,Sun Aug 22 04:44:21 2021,7122258,TRUCK,4,4350,PCEDD7E85,600.0,Sun
6008,Tue Aug 10 08:48:06 2021,5366950,CAR,2,4900,PCFE8B604,600.0,Tue
6009,Sun Aug  8 03:55:15 2021,6974142,VAN,2,4784,PCDB42B34,600.0,Sun
6010,Sat Aug 14 04:50:09 2021,2050329,CAR,2,4815,PC19C02F1,601.0,Sat
6011,Mon Aug  9 15:38:37 2021,7541460,CAR,2,4947,PCE4A44BE,601.0,Mon
6012,Thu Aug 12 07:05:46 2021,432452,VAN,2,4803,PC2BBEEDC,601.0,Thu
6013,Fri Aug 20 04:59:34 2021,9243130,CAR,2,4992,PCFF0FEB0,601.0,Fri
6014,Tue Aug 17 09:36:57 2021,822914,CAR,2,4207,PC76EDF79,601.0,Tue
6015,Sun Aug 22 04:44:13 2021,9613657,VAN,2,4477,PCA857A23,601.0,Sun
6016,Sat Aug  7 10:06:42 2021,6824462,CAR,2,4587,PC576A3BA,601.0,Sat
6017,Fri Jul 30 17:41:26 2021,7632875,TRUCK,4,4160,PC6DC0ACF,601.0,Fri
6018,Sun Aug 15 22:33:37 2021,5404429,VAN,2,4788,PC00AE965,601.0,Sun
6019,Sun Aug 15 14:38:33 2021,2015043,VAN,2,4657,PCC591410,601.0,Sun
6020,Sat Jul 31 04:21:58 2021,6565048,CAR,2,4844,PCC48E3A8,602.0,Sat
6021,Sat Aug 14 21:08:30 2021,4003339,CAR,2,4183,PCF5E7754,602.0,Sat
6022,Tue Aug  3 19:51:38 2021,5495796,CAR,2,4369,PCD5CBB82,602.0,Tue
6023,Mon Aug 16 06:33:41 2021,9056213,CAR,2,4876,PCDFCFF53,602.0,Mon
6024,Tue Aug 17 16:42:26 2021,3853157,CAR,2,4757,PC126524C,602.0,Tue
6025,Sat Jul 31 01:56:16 2021,816572,TRUCK,4,4340,PC3A6DBC9,602.0,Sat
6026,Fri Aug 20 03:45:26 2021,1543003,CAR,2,4558,PC575F591,602.0,Fri
6027,Wed Aug 18 15:33:09 2021,8500820,CAR,2,4078,PC8473A64,602.0,Wed
6028,Tue Aug 17 22:09:45 2021,4369460,TRUCK,4,4095,PC3E1512A,602.0,Tue
6029,Thu Aug  5 10:39:34 2021,1296429,CAR,2,4662,PCB2463CF,602.0,Thu
6030,Mon Aug  2 01:07:25 2021,6776338,CAR,2,4946,PCCF18BAF,603.0,Mon
6031,Wed Aug  4 08:16:55 2021,889851,VAN,2,4984,PCBABF130,603.0,Wed
6032,Sun Aug 22 18:42:11 2021,3783615,VAN,2,4197,PCE32ED40,603.0,Sun
6033,Tue Aug  3 05:59:19 2021,6924838,CAR,2,4834,PCB228987,603.0,Tue
6034,Thu Aug 19 18:18:02 2021,4219171,TRUCK,4,4418,PCF6EECB2,603.0,Thu
6035,Sat Aug 21 11:01:36 2021,217253,CAR,2,4906,PC3D58C5E,603.0,Sat
6036,Tue Aug  3 17:26:24 2021,8386199,CAR,2,4998,PCD9C5406,603.0,Tue
6037,Mon Aug 16 20:00:57 2021,2608171,TRUCK,4,4171,PC36C9AE8,603.0,Mon
6038,Sat Aug 14 11:36:34 2021,9844286,CAR,2,4130,PC9F22103,603.0,Sat
6039,Sun Aug  8 22:42:55 2021,1257187,CAR,2,4494,PC1592ACA,603.0,Sun
6040,Tue Aug 17 11:02:07 2021,2252044,CAR,2,4863,PCA8F9E50,604.0,Tue
6041,Wed Aug 18 12:59:25 2021,5486972,CAR,2,4978,PCF0B5E85,604.0,Wed
6042,Wed Aug 11 15:07:18 2021,3993327,CAR,2,4144,PCAC7E4C1,604.0,Wed
6043,Mon Aug  2 03:45:00 2021,3595645,CAR,2,4929,PC9E503B6,604.0,Mon
6044,Sun Aug  1 22:11:57 2021,3131291,CAR,2,4177,PC9194382,604.0,Sun
6045,Tue Aug 17 18:05:10 2021,7421119,VAN,2,4459,PCD9CAD56,604.0,Tue
6046,Sat Aug  7 17:15:10 2021,5923851,CAR,2,4472,PC303DD56,604.0,Sat
6047,Mon Aug  9 16:18:29 2021,1536084,CAR,2,4701,PCD5F2808,604.0,Mon
6048,Fri Aug  6 02:35:11 2021,7423774,TRUCK,4,4435,PC3E78C17,604.0,Fri
6049,Sat Aug 21 18:52:18 2021,6298074,TRUCK,4,4985,PCCA71D2C,604.0,Sat
6050,Sat Jul 31 18:49:24 2021,4586120,CAR,2,4454,PC94C0945,605.0,Sat
6051,Fri Aug  6 01:34:09 2021,6989397,CAR,2,4098,PC89C0554,605.0,Fri
6052,Fri Jul 30 07:06:19 2021,7612122,CAR,2,4511,PCFBEFA9E,605.0,Fri
6053,Tue Aug 10 12:10:39 2021,9211207,CAR,2,4828,PCF712D1A,605.0,Tue
6054,Sun Aug 22 02:24:14 2021,3901152,CAR,2,4376,PCA283923,605.0,Sun
6055,Mon Aug 16 02:58:14 2021,2477977,CAR,2,4661,PC1585DF2,605.0,Mon
6056,Sun Aug 15 08:38:53 2021,6806988,CAR,2,4045,PCE952492,605.0,Sun
6057,Sun Aug 15 19:26:44 2021,6130826,CAR,2,4863,PCA8F9E50,605.0,Sun
6058,Sun Aug  1 04:10:16 2021,1393572,CAR,2,4667,PCD540B2F,605.0,Sun
6059,Wed Aug 18 03:13:34 2021,5604081,CAR,2,4860,PCF4A2DA9,605.0,Wed
6060,Fri Aug 20 07:39:19 2021,2910601,CAR,2,4517,PC9AF321D,606.0,Fri
6061,Tue Aug  3 18:57:05 2021,6817195,VAN,2,4977,PCB077F18,606.0,Tue
6062,Fri Aug  6 08:30:19 2021,5268094,VAN,2,4994,PC09C5F59,606.0,Fri
6063,Fri Aug 20 10:53:21 2021,6273700,CAR,2,4264,PC9DFEBB0,606.0,Fri
6064,Sun Aug 15 10:18:56 2021,2861974,VAN,2,4171,PC36C9AE8,606.0,Sun
6065,Fri Aug 13 16:54:53 2021,2284913,CAR,2,4319,PCAD79413,606.0,Fri
6066,Sat Aug 21 13:14:58 2021,1119115,TRUCK,4,4213,PCDD316EB,606.0,Sat
6067,Sat Aug 21 00:21:43 2021,6539218,VAN,2,4437,PCBE6CB59,606.0,Sat
6068,Mon Aug  9 12:18:16 2021,4900727,CAR,2,4057,PC4B0DCD2,606.0,Mon
6069,Thu Jul 29 23:05:03 2021,3262246,CAR,2,4079,PCF1366ED,606.0,Thu
6070,Wed Aug  4 22:15:30 2021,3085342,VAN,2,4603,PC485BE5B,607.0,Wed
6071,Sat Jul 31 14:38:41 2021,4772864,CAR,2,4539,PC684859B,607.0,Sat
6072,Tue Aug  3 12:26:02 2021,7449750,CAR,2,4214,PC538125F,607.0,Tue
6073,Wed Aug 18 18:09:16 2021,1900910,TRUCK,4,4926,PCCBCFEDE,607.0,Wed
6074,Sun Aug 15 09:23:50 2021,3112887,CAR,2,4768,PC7BEFC3B,607.0,Sun
6075,Sun Aug  1 14:42:19 2021,97520,TRUCK,4,4146,PCF91266E,607.0,Sun
6076,Thu Aug  5 10:29:04 2021,7982823,CAR,2,4925,PCE5E04A2,607.0,Thu
6077,Tue Aug 17 10:31:39 2021,2514597,CAR,2,4633,PC974552B,607.0,Tue
6078,Sat Aug  7 12:26:48 2021,8239378,TRUCK,4,4771,PC71FE98A,607.0,Sat
6079,Mon Aug  9 17:22:06 2021,2072565,VAN,2,4097,PCB1B5BEC,607.0,Mon
6080,Tue Aug  3 19:52:35 2021,6962790,CAR,2,4328,PC3777B8E,608.0,Tue
6081,Sat Aug  7 17:42:12 2021,3212303,CAR,2,4114,PC4CD2B81,608.0,Sat
6082,Mon Aug 16 11:56:21 2021,4855453,CAR,2,4572,PCC9756B2,608.0,Mon
6083,Mon Aug  2 08:57:30 2021,2827646,TRUCK,4,4763,PCC62D342,608.0,Mon
6084,Wed Aug  4 07:36:42 2021,2908184,CAR,2,4834,PCB228987,608.0,Wed
6085,Mon Aug  2 10:10:54 2021,6267876,CAR,2,4914,PC2F353E1,608.0,Mon
6086,Mon Aug  9 12:50:38 2021,8629265,CAR,2,4731,PCFFC2992,608.0,Mon
6087,Tue Aug  3 13:44:22 2021,3899252,TRUCK,4,4389,PC7688C61,608.0,Tue
6088,Sat Jul 31 17:09:39 2021,6440793,CAR,2,4462,PCE29AA1A,608.0,Sat
6089,Wed Aug 18 06:52:41 2021,3607176,TRUCK,4,4127,PCA2D76A5,608.0,Wed
6090,Sun Aug 22 08:13:56 2021,9406164,CAR,2,4549,PC2F1A066,609.0,Sun
6091,Sat Aug  7 23:53:15 2021,4195093,VAN,2,4803,PC2BBEEDC,609.0,Sat
6092,Fri Aug 13 16:38:22 2021,1554419,CAR,2,4094,PC53A52CB,609.0,Fri
6093,Mon Aug  2 09:11:44 2021,7595061,CAR,2,4886,PC4D892D7,609.0,Mon
6094,Sat Jul 31 06:42:00 2021,4566898,TRUCK,4,4961,PC92C5115,609.0,Sat
6095,Sat Jul 31 20:19:31 2021,8474663,TRUCK,4,4448,PC19F3DBB,609.0,Sat
6096,Wed Aug 11 00:28:57 2021,8838928,CAR,2,4861,PC670F1AC,609.0,Wed
6097,Tue Aug  3 14:38:48 2021,618958,CAR,2,4630,PCA26D872,609.0,Tue
6098,Fri Aug  6 15:07:04 2021,6380265,TRUCK,4,4096,PCFA4F864,609.0,Fri
6099,Fri Aug 20 07:58:02 2021,5294457,CAR,2,4747,PC5E524A1,609.0,Fri
6100,Sat Aug  7 15:09:17 2021,8412969,CAR,2,4995,PCBE6ABE5,610.0,Sat
6101,Wed Aug 18 14:35:15 2021,1021720,CAR,2,4057,PC4B0DCD2,610.0,Wed
6102,Thu Aug 12 19:15:39 2021,1166293,TRUCK,4,4726,PCF6540C0,610.0,Thu
6103,Thu Aug 19 08:51:47 2021,7821143,CAR,2,4640,PCC993FB3,610.0,Thu
6104,Thu Aug  5 08:20:32 2021,6158553,TRUCK,4,4230,PC19CE0DB,610.0,Thu
6105,Thu Aug 19 08:19:51 2021,5597049,CAR,2,4592,PC627AA14,610.0,Thu
6106,Wed Aug  4 18:12:17 2021,141980,CAR,2,4171,PC36C9AE8,610.0,Wed
6107,Wed Aug 11 21:57:50 2021,8480410,CAR,2,4519,PC92A6471,610.0,Wed
6108,Fri Jul 30 18:30:37 2021,3662329,TRUCK,4,4943,PC0A5DC1F,610.0,Fri
6109,Sat Jul 31 13:51:27 2021,9100177,VAN,2,4604,PC0553E32,610.0,Sat
6110,Wed Aug 11 18:42:03 2021,1738728,CAR,2,4447,PC6B030C6,611.0,Wed
6111,Sat Aug 21 00:42:31 2021,3007769,CAR,2,4817,PCFF02057,611.0,Sat
6112,Sun Aug  8 18:06:49 2021,60878,VAN,2,4491,PCA52F720,611.0,Sun
6113,Wed Aug 11 16:54:26 2021,1422794,CAR,2,4849,PCF764517,611.0,Wed
6114,Tue Aug 10 21:58:07 2021,2140887,CAR,2,4825,PC8B8C482,611.0,Tue
6115,Tue Aug 17 11:44:24 2021,4560507,CAR,2,4559,PC93AAEC9,611.0,Tue
6116,Thu Jul 29 16:15:57 2021,2287361,CAR,2,4800,PCA4DF48A,611.0,Thu
6117,Wed Aug 18 02:36:19 2021,5302308,CAR,2,4201,PC0E22DEA,611.0,Wed
6118,Thu Jul 29 20:30:36 2021,1490219,CAR,2,4923,PC8A7A22A,611.0,Thu
6119,Thu Aug 12 04:57:59 2021,2314784,TRUCK,4,4127,PCA2D76A5,611.0,Thu
6120,Wed Aug  4 06:22:57 2021,4363043,CAR,2,4585,PCF3AE602,612.0,Wed
6121,Fri Aug 13 05:09:02 2021,1255712,CAR,2,4758,PCCE12794,612.0,Fri
6122,Thu Aug 19 07:43:54 2021,9790326,CAR,2,4015,PC524833E,612.0,Thu
6123,Sun Aug 15 05:31:49 2021,2338995,CAR,2,4859,PC685B3B1,612.0,Sun
6124,Sat Aug  7 09:00:33 2021,7644672,TRUCK,4,4200,PCBA86754,612.0,Sat
6125,Sun Aug 22 03:02:11 2021,2568249,CAR,2,4063,PC7667A3E,612.0,Sun
6126,Tue Aug 17 11:48:08 2021,29896,CAR,2,4832,PC34ECAB5,612.0,Tue
6127,Sun Aug 22 17:23:34 2021,5995749,VAN,2,4176,PC11E9595,612.0,Sun
6128,Thu Aug  5 12:45:50 2021,6501186,CAR,2,4169,PC2890582,612.0,Thu
6129,Sun Aug  8 19:34:05 2021,4296383,CAR,2,4162,PC51A39A7,612.0,Sun
6130,Thu Jul 29 18:39:27 2021,8014982,VAN,2,4594,PC59414DA,613.0,Thu
6131,Sat Aug 14 18:38:01 2021,843641,CAR,2,4491,PCA52F720,613.0,Sat
6132,Tue Aug  3 09:00:49 2021,1861758,CAR,2,4632,PCC1FFE5B,613.0,Tue
6133,Sun Aug  1 00:04:36 2021,2308749,CAR,2,4049,PC4779D38,613.0,Sun
6134,Wed Aug  4 04:48:46 2021,6593300,CAR,2,4669,PC36675CE,613.0,Wed
6135,Thu Aug 19 04:59:23 2021,8210088,CAR,2,4870,PC65485BB,613.0,Thu
6136,Mon Aug 16 00:04:05 2021,2618082,CAR,2,4415,PC5E202FC,613.0,Mon
6137,Fri Aug 13 18:47:21 2021,4901571,TRUCK,4,4456,PC8DFF744,613.0,Fri
6138,Mon Aug  2 12:00:31 2021,2758267,CAR,2,4888,PC46C55B4,613.0,Mon
6139,Sat Jul 31 01:39:25 2021,7689792,TRUCK,4,4116,PCCA836C9,613.0,Sat
6140,Mon Aug  9 15:44:10 2021,7327060,CAR,2,4786,PCB7F1F8A,614.0,Mon
6141,Sun Aug 15 19:38:52 2021,3520254,CAR,2,4907,PCCEEF65A,614.0,Sun
6142,Sat Aug 21 21:28:11 2021,513821,CAR,2,4667,PCD540B2F,614.0,Sat
6143,Fri Jul 30 14:04:33 2021,8408693,CAR,2,4329,PCF9CCB5A,614.0,Fri
6144,Thu Jul 29 19:42:32 2021,166208,CAR,2,4797,PCE2D63A7,614.0,Thu
